,track_id,track_name,danceability,loudness,acousticness,liveness,valence,tempo
684,4YQgOgIElFtEvwJQ9ArWL7,FΛSHION,0.752,-6.258,0.000915,0.706,0.253,119.999
685,38R5sydMbsBzSPGPMfmtpb,MR. TAKE YA B*TCH (FEAT. CHRISEANROCK),0.707,-11.232,0.00152,0.125,0.322,164.117
686,7nn4MXs89QymmNzRreTywe,Ick,0.92,-3.349,0.274,0.259,0.598,137.961
687,3hv6ndi7uFT9L9wrhQCsqY,Gucci Flip Flops (feat. Lil Yachty),0.82,-7.18,0.0351,0.122,0.177,159.976
688,1a73gcEg6h6Re6hHXoVltJ,FTCU,0.928,-6.751,0.0175,0.118,0.242,144.995
689,7to68V64Cu6zk0UDo5tyw3,Confidence,0.59,-9.607,0.0637,0.105,0.561,140.835
690,0whmIaItqkT8e5PVuPyhvT,Perfect (Exceeder),0.667,-6.845,0.0248,0.466,0.681,127.879
691,4Fv6wNYUixnYkj3Dgfrls8,Tumblr Girls (feat. Christoph Andersson),0.49,-9.762,0.101,0.128,0.346,121.889
692,6rjuKpPydT2SxN15TZpV7r,500lbs,0.722,-5.451,0.0942,0.119,0.529,122.986
693,3XqM8hLCEYlbnFjoWwqtFv,Angel Numbers / Ten Toes,0.406,-8.452,0.192,0.175,0.0905,157.984
694,6ZLt6fyonW1xOGMBC9vJPJ,How To Never Stop Being Sad,0.414,-17.929,0.952,0.104,0.132,97.236
695,582YxhgpJEY0aEHQtVQFhO,02.02.99,0.84,-6.629,0.152,0.154,0.564,148.125
696,1ckhUtD8nBH2ShPlU8w2nU,ALL MY FELLAS,0.602,-11.385,0.00624,0.0635,0.716,160.021
697,1udwFobQ1JoOdWPQrp2b6u,Surround Sound (feat. 21 Savage & Baby Tate),0.575,-7.302,0.173,0.257,0.471,75.956
698,5ZJGv7aGdIr9IGpxzSG18T,Everybody (feat. Lil Uzi Vert),0.736,-5.546,0.027,0.23,0.388,137.947
699,23uUytja1B1mUOOIoygf6u,Angels in Tibet,0.799,-5.973,0.242,0.143,0.538,140.052
700,1yeB8MUNeLo9Ek1UEpsyz6,Rich Baby Daddy (feat. Sexyy Red & SZA),0.645,-4.56,0.0377,0.384,0.142,146.01
701,7CyPwkp0oE8Ro9Dd5CUDjW,"One Of The Girls (with JENNIE, Lily Rose Depp)",0.522,-6.287,0.0545,0.162,0.202,87.51
702,6ihzpb4wOYkZut6iEC1MHE,Bombs Away,0.76,-5.632,0.171,0.0529,0.879,99.999
703,51WRxaNJVQuXOBYUAmSzbf,Little Life,0.507,-15.605,0.92,0.111,0.173,130.629
704,2mKouqwAIdQnMP43zxR89r,What's Luv? (feat. Ja-Rule & Ashanti),0.835,-5.074,0.0219,0.108,0.919,93.955
705,1mnqraQ8oV8MX92rdOFLWW,1 Thing,0.612,-3.078,0.107,0.0413,0.867,129.873
706,4PJEK76V3A1S0XzZJuTWh7,Love Is A Long Road,0.639,-10.851,0.03,0.0863,0.496,116.333
707,3VBj0lzjmhTzVFPEDOjNCG,BATTER UP,0.903,-4.772,0.069,0.127,0.873,130.01
708,4qG7hWhljsqqENL5PaLA2z,Let The Light In (feat. Father John Misty),0.327,-9.726,0.344,0.11,0.202,132.427
709,0jFxJ1US3dmwQn7DJi269h,Fight the Feeling (feat. Kendrick Lamar & Iman Omari),0.569,-5.873,0.111,0.655,0.811,148.067
710,4JdYapRlYv67LnjrkDhZVX,"Think Of Me Once In A While, Take Care",0.209,-11.37,0.902,0.0945,0.0386,71.02
711,4GCI038c3eATmIc1NwNIzs,prayer1,0.446,-14.251,0.114,0.117,0.244,125.202
712,7E1dQbOk1qcx9gEPUMBKsk,Maria,0.825,-6.794,0.00997,0.19,0.294,111.002
713,0W4NhJhcqKCqEP2GIpDCDq,Love,0.688,-4.285,0.064,0.1,0.318,116.714
714,1OG7o5af3ILKrFkp7pvvb0,Wondering Why,0.524,-12.437,0.85,0.173,0.347,148.59
715,11RJg9AillccZgJYZ47L5f,What Love Is,0.707,-10.383,0.685,0.126,0.7,120.041
716,3yx6eryOZgO54bt3B671cn,Work,0.699,-4.898,0.0631,0.414,0.491,140.012
717,2bsczk82MWGPmTbe6IWYsa,Moments In Love,0.696,-14.991,0.28,0.311,0.489,138.118
718,299qlT1YcZ3DVlKCoqRoV7,Barbie,0.92,-7.659,0.0026,0.0856,0.767,120.012
719,4xhsWYTOGcal8zt0J161CU,Lovin On Me,0.943,-4.911,0.0026,0.0937,0.606,104.983
720,6BrfgV35h3NfTtIdMqhmFQ,we're all eating each other,0.777,-5.701,0.0117,0.209,0.601,105.014
721,60TThBDrPpek5k520l0W0L,Black Sheep - Brie Larson Vocal Version,0.462,-5.735,0.000278,0.0909,0.173,123.938
722,4rHZZAmHpZrA3iH5zx8frV,Mirrors,0.574,-6.664,0.234,0.0946,0.512,76.899
723,4E63weMCaNZuGPEFMnuEi8,exes,0.821,-6.57,0.173,0.114,0.611,136.962
724,0Z57YWES04xGh3AImDz6Qr,Real Love Baby,0.417,-6.484,0.0955,0.0989,0.625,204.113
725,56xHMIfQPoe0prrSi3BGhf,Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,0.521,-7.698,0.838,0.12,0.225,141.965
726,6OfOzTitafSnsaunQLuNFw,DOGTOOTH,0.706,-6.348,0.505,0.215,0.802,77.533
727,1nLnpLXvl68RZCSjfkyiaa,Brain Stew,0.559,-5.429,0.00133,0.0577,0.337,75.958
728,7dJYggqjKo71KI9sLzqCs8,Agora Hills,0.75,-6.128,0.228,0.122,0.392,123.026
729,3vkCueOmm7xQDoJ17W1Pm3,My Love Mine All Mine,0.504,-14.958,0.868,0.158,0.121,113.95
730,2YSzYUF3jWqb9YP9VXmpjE,IDGAF (feat. Yeat),0.663,-8.399,0.0464,0.205,0.138,136.952
731,2dz1PWeukbAfsXgJadiaBu,Otra Vez,0.707,-5.022,0.792,0.211,0.289,67.104
732,7fRvtXvJMpGfTLdF0M09a1,Talking In Your Sleep (2023 Remaster),0.72,-4.434,0.0289,0.142,0.977,129.766
733,1AWQoqb9bSvzTjaLralEkT,Rock Your Body,0.892,-6.055,0.201,0.0521,0.817,100.972
734,0vv46oAg2S7DFKNvQ4kkst,just want u to feel something,0.262,-5.729,0.346,0.32,0.179,157.388
735,6EQLN1Fl8oy46k4FMwhxug,sins (let me in),0.654,-8.523,0.0447,0.209,0.428,108.951
736,5hlPrSCx9BvnQ3rCTkblMZ,High,0.414,-7.826,0.0962,0.274,0.395,176.059
737,6whOApl6TgeCGRwMM52tkl,theres this girl,0.612,-25.029,0.987,0.102,0.163,80.04
738,5lWRaa0fBxDE5yU91npPq7,Just A Girl,0.638,-4.824,0.0662,0.142,0.767,107.991
739,1jLVSavLHTeEixX6CIxqQR,Nice to meet you (feat. Central Cee),0.701,-6.577,0.0264,0.0584,0.546,148.299
740,32B4HyegZNlYIWhENs8FcZ,Memoirs of a Gorilla,0.844,-1.259,0.303,0.55,0.316,110.005
741,52OWRufMrpxRcv3Sy97A42,RAGE,0.555,-5.854,1.95e-06,0.287,0.281,120.036
742,6bK6STyrPlLRCQXwBgti2h,lemonade,0.811,-7.886,0.0882,0.32,0.703,159.994
743,5FMXrphygZ4z3gVDHGWxgl,Copacabana (At the Copa),0.606,-6.412,0.333,0.0754,0.66,116.735
744,3K5KXm1uZjiyQk0J7op1xf,9mm,0.737,-2.749,0.00322,0.084,0.304,154.964
745,0GROiXm03OrMC5ltXLhGIu,The Party & The After Party,0.645,-9.527,0.22,0.0878,0.163,101.733
746,269XSeQhDrWEotMALJaACW,Amour plastique,0.702,-7.609,0.66,0.117,0.234,119.992
747,5JLv62qFIS1DR3zGEcApRt,Wide Awake,0.514,-5.099,0.0749,0.392,0.575,159.814
748,3eP13S8D5m2cweMEg3ZDed,Virginia Beach,0.402,-7.322,0.106,0.181,0.2,120.009
749,75EIDyYc0excxUOzold15R,older sped up,0.391,-7.648,0.0754,0.0853,0.388,148.313
750,50kWigrg0O9DFUzzbgJMZO,jersey luv,0.293,-12.365,0.459,0.123,0.544,156.142
751,4KULAymBBJcPRpk1yO4dOG,I Remember Everything (feat. Kacey Musgraves),0.429,-7.746,0.554,0.102,0.155,77.639
752,3WMj8moIAXJhHsyLaqIIHI,Something in the Orange,0.369,-12.151,0.555,0.0954,0.148,175.212
753,59uQI0PADDKeE6UZDTJEe8,Last Night,0.517,-5.382,0.459,0.151,0.518,203.853
754,0PAcdVzhPO4gq1Iym9ESnK,Thinkin’ Bout Me,0.656,-5.775,0.492,0.117,0.429,139.971
755,1Lo0QY9cvc8sUB2vnIOxDT,Fast Car,0.712,-5.52,0.186,0.115,0.67,97.994
756,2Dct3GykKZ58hpWRFfe2Qd,Heading South,0.68,-14.112,0.783,0.106,0.388,110.23
757,5uU1uuyaUIBOiiUSQG7Wl3,You Proof,0.731,-4.913,0.252,0.605,0.644,119.706
758,3cBsEDNhFI9E82vPj3kvi3,Wasted On You,0.505,-5.24,0.373,0.126,0.252,196.0
759,3fqwjXwUGN6vbzIwvyFMhx,Tennessee Whiskey,0.392,-10.888,0.205,0.0821,0.512,48.718
760,4pCbJC43j3gSqG6Fen6upD,Hey Driver (feat. The War and Treaty),0.583,-5.836,0.494,0.368,0.462,79.014
761,2UikqkwBv7aIvlixeVXHWt,You Should Probably Leave,0.602,-8.425,0.268,0.173,0.552,183.89
762,3Pbp7cUCx4d3OAkZSCoNvn,Scared To Start,0.527,-11.258,0.384,0.403,0.443,148.035
763,1OG7o5af3ILKrFkp7pvvb0,Wondering Why,0.524,-12.437,0.85,0.173,0.347,148.59
764,4dtIxANFBU6CfhI9c2hf2g,Coal,0.522,-9.561,0.753,0.165,0.439,97.045
765,2kE2HFBFkJ0VMw3igxYohz,Wild Ones (feat. Jelly Roll),0.65,-3.543,0.0878,0.172,0.294,136.03
766,1TE8AAk9koG0UJco6ZAUfx,Rock and A Hard Place,0.582,-7.3,0.577,0.105,0.394,121.991
767,28n8z9IQKyjMPxmvYMBqZa,The Kind of Love We Make,0.608,-4.13,0.0226,0.0942,0.464,102.025
768,72kGuWpRiuA149Bn5lDkIO,We Ride,0.62,-4.176,0.0755,0.185,0.591,81.989
769,0bILU0UiNDmA5Ff6whhb2R,Religiously,0.57,-6.519,0.426,0.108,0.593,140.924
770,2uHgCkaiHwZKl7tDBTVsyW,No Caller ID,0.332,-6.09,0.127,0.189,0.11,146.5
771,2rxQMGVafnNaRaXlRMWPde,Beautiful Crazy,0.551,-7.431,0.676,0.0928,0.382,103.313
772,7MSWxMumjz6lHj7oRApNbg,White Horse,0.353,-11.066,0.0016,0.109,0.224,145.225
773,43SoxERu5UlXAgt4Es1VQU,Porch Light,0.647,-8.264,0.0585,0.159,0.477,142.034
774,69AIpwGNLxr4qS1X5ynx60,Buy Dirt,0.586,-6.725,0.639,0.0872,0.437,177.945
775,78Du4CMFgnhdlG33gblkiP,Rich Men North of Richmond,0.678,-12.384,0.753,0.302,0.528,121.722
776,1mMLMZYXkMueg65jRRWG1l,When It Rains It Pours,0.551,-5.069,0.013,0.265,0.625,128.027
777,73NzYbpaYvQ7JfpjztFESL,TRUCK BED,0.662,-4.887,0.0875,0.35,0.769,132.057
778,0fCwTrRNfoNk962ati8n2K,All Your'n,0.585,-7.342,0.408,0.115,0.839,78.176
779,07on0OB2cdPt79IFsgdRUy,Need A Favor,0.502,-4.246,0.0123,0.0801,0.557,157.978
780,5gB2IrxOCX2j9bMnHKP38i,Life is a Highway,0.562,-5.562,0.00211,0.199,0.558,103.042
781,2gT2iF1YK5r54A2PDEXVv8,Pretty Little Poison,0.518,-4.839,0.0258,0.156,0.216,111.865
782,3fonAuTvuI5KMcmnueLAPq,Straight and Narrow,0.427,-8.83,0.47,0.135,0.374,85.633
783,0ZUo4YjG4saFnEJhdWp9Bt,Before He Cheats,0.519,-3.318,0.271,0.119,0.29,147.905
784,2tgQaL85WoRfgEa4hFQgrE,Feathered Indians,0.536,-6.705,0.75,0.105,0.877,87.194
785,6UoKX6uLJwhsnyTp5k5StP,The Painter,0.512,-5.766,0.0415,0.107,0.261,97.981
786,0wXThIDxO3YRJCpPgnmbkw,Where It Ends,0.431,-5.067,0.259,0.0879,0.648,170.041
787,2lNTHWu2I5Tcz9ukWsV5Jj,Next Thing You Know,0.557,-8.296,0.646,0.0974,0.414,78.526
788,6DHPLbudo5JXNdUlG7zDcC,Please Don't Go,0.683,-7.487,0.379,0.0845,0.452,85.455
789,3xdjjKMcMOFgo1eQrfbogM,Wagon Wheel,0.537,-7.174,0.455,0.135,0.574,148.096
790,1ZpPaBDswjV3VSUKqLDXPE,23,0.626,-7.346,0.276,0.141,0.428,87.977
791,6DLbBlGIOjjEj0dNN25zhZ,Tennessee Orange,0.38,-6.637,0.126,0.115,0.268,156.031
792,30LZU3ReFIndjHLfaahreM,Save Me (with Lainey Wilson),0.564,-5.018,0.382,0.11,0.146,83.03
793,0rCFRyEy4WXjRXNpO80Dzs,Fall In Love,0.524,-6.055,0.451,0.221,0.397,135.962
794,5ya0TmUQw2wHMkq36rPsnd,World on Fire,0.461,-4.871,0.000219,0.104,0.411,95.964
795,3TNSVsiFngfe68UJpMq1oS,Starting Over,0.638,-8.445,0.452,0.0695,0.318,89.124
796,3sYBFUXTv0STUoUINx9Qe8,Watermelon Moonshine,0.739,-6.709,0.47,0.131,0.649,139.921
797,0LQtEJt7x0s6knb6RKdRYc,Chicken Fried,0.566,-4.25,0.645,0.114,0.805,169.861
798,6HBRLaSQ7NB8MNlaqzYen1,What My World Spins Around,0.675,-6.459,0.105,0.153,0.671,124.872
799,3t5OV1asJHmOlf23T08CLv,Lady May,0.539,-13.285,0.881,0.105,0.322,81.446
800,6vsa5VDsIaWC8oJnowU65l,This Town's Been Too Good To Us,0.696,-7.035,0.0603,0.175,0.577,104.989
801,1fSln3JhzB7Asdi83JTvPa,Promised,0.143,-37.894,0.851,0.109,,140.571
802,569aPavFjL3WvPwZepX67d,Melancholy,0.175,-41.3,0.994,0.0989,0.147,73.583
803,6q8NVcrqyUPpHWbNfJQMiN,My Armour,0.158,-45.728,0.994,0.108,0.185,135.456
804,6OA8XPGALjJXIhQ7996ftt,Sakalas,0.136,-39.17,0.991,0.122,0.0695,73.821
805,7dbvv8ZyduO9ztNjkVkyty,Spherical,0.191,-33.943,0.96,0.105,0.0319,132.161
806,5NWOEqOSCqHebuRMjYEn1i,Isolate,0.202,-45.015,0.97,0.123,0.174,67.513
807,475L4j7qFaZE0jlcvrsScN,Protect Your Mind,0.179,-43.908,0.973,0.102,0.0418,69.71
808,76tZM5yJNhGTEiFEVUOX0G,Aesolace,0.144,-41.545,0.993,0.11,0.0697,140.898
809,45QSxAYVRenwmZrXV1RNpq,Nordic Dusk,0.131,-45.385,0.982,0.112,0.0375,73.369
810,540ZE9jee98b10o3xrdM3c,Gradually,0.153,-43.541,0.983,0.108,0.0451,134.028
811,4RpF62shn8RYyf3DBk3fD7,Retrospect,0.142,-43.98,0.981,0.115,0.0382,138.081
812,3IyBMuidf0gi4WH13jaC6l,Overcome,0.165,-42.003,0.958,0.099,0.0542,70.14
813,6I1WmsOxCm5Qi6PooQPRq6,Serenium,0.138,-38.898,0.864,0.107,0.0378,141.546
814,6SbFBs5pon9flXihCWlfO4,Ara,0.139,-41.941,0.941,0.103,0.384,139.738
815,0KXcQySPBhAvDT5c6J1KxH,Essence,0.147,-40.284,0.949,0.109,0.038,136.474
816,2IsqXoqjvpSP7C9hWPXeB5,Divine Whispers,0.113,-45.604,0.971,0.113,0.0354,69.112
817,59L4ILD0qkCBq7m3s6t5AY,Path,0.164,-36.22,0.963,0.118,0.036,67.541
818,6V5tAhkj0iaXam3mPWZXHH,Times of Balance,0.173,-46.216,0.976,0.0969,0.171,69.341
819,1SlPCpAID4a7arQNHlMQR6,Epica,0.169,-37.879,0.821,0.11,,137.687
820,45OiJXLGZ6VpCfQ5aeHthU,Tender,0.146,-42.893,0.993,0.116,0.0605,138.774
821,6CnvPkfLDrexDOZQFMTsi8,Hemisphere,0.146,-40.924,0.985,0.114,0.0395,66.074
822,4shpPdwshLr1rOzUwLIWIH,Changing,0.0905,-38.731,0.878,0.111,0.0369,88.651
823,0N5NNIaNs3YVhiyt22ZYhG,The New World,0.156,-44.873,0.995,0.0986,0.0782,136.67
824,0T6MlMNUB10hPTou6NaMRL,Emotional privilege,0.148,-47.513,0.978,0.125,0.083,138.414
825,5umtWFlo2kVPO8kxt0XhBI,Harmonic Clouds,0.0692,-40.901,0.986,0.111,0.0365,76.662
826,4HTigs5BP4B7wnFfIx4X1f,Wistful,0.15,-39.49,0.966,0.11,0.0399,68.454
827,5AQQYMkVL7216ZVuPytjwL,Somnisonic,0.134,-35.352,0.976,0.108,0.0452,71.342
828,3MlyE6l0NIyTvLAIyojRWp,Basic Meditation,0.17,-45.194,0.96,0.11,0.128,125.975
829,37OBlWR4QwbMJvReT8myht,Following,0.146,-36.854,0.983,0.101,0.114,70.889
830,5kDLhUYHZr5Q6geAcM3lF3,Scorchio,0.154,-43.838,0.991,0.0962,0.117,136.027
831,6hG52cOsuNKGVpnmaOisg7,Boundless,0.159,-39.345,0.98,0.11,0.0678,134.9
832,6y1R5SobrAlv2kkcEKeptu,The Vastness,0.15,-39.048,0.846,0.112,0.0604,70.317
833,1E7DdNcDA8V30PBm3GdB7T,Mystic Reveries,0.174,-39.516,0.941,0.112,0.187,70.207
834,4E8YeBmbDsmD1YwTbCaFIB,Process,0.15,-44.026,0.975,0.109,0.0753,135.129
835,46CSa8TKr9seUuHIfVP2lA,I Dreamed A Dream,0.151,-43.513,0.993,0.108,0.0395,72.523
836,4NfFX4UXNLP7kjvQqdlxag,Dreamless,0.138,-36.489,0.931,0.11,0.0366,140.919
837,2z0WMGUDUkSN2vIQRZre3B,Radiance,0.135,-42.177,0.952,0.0951,0.0364,141.25
838,5jDfb1JYpOXY6KoRpvNWjI,Divided Motions,0.158,-43.844,0.974,0.11,0.0321,134.221
839,5DzOeqMOYZ7WoLU9iokZHG,Phenomena,0.152,-39.179,0.987,0.127,0.0645,136.177
840,6Jdeeh0nD5AsDFKaYQeIqO,Marimosa,0.156,-37.57,0.979,0.111,0.109,134.83
841,5nxgnk2YmJRZUr1k0QvEIK,As Day Fades Into Night,0.171,-39.542,0.995,0.114,0.0561,137.778
842,7ozdMt4x3HywrwfUsEedpg,Aeternus,0.135,-42.711,0.99,0.114,0.0386,143.014
843,4AIVJN4gesqZ91UzHxSzqm,Reserve,0.158,-39.389,0.982,0.116,0.0802,132.633
844,3wyzKHfvroiGn3KKBg0GvM,Whishing star,0.14,-50.051,0.973,0.081,0.198,141.606
845,3IftdsEdhYBjFenO3VWDht,Snowflake,0.177,-41.729,0.96,0.128,0.0395,68.8
846,3cwVEUzKMyQLvq51b6I8Ul,Tranquillizing,0.15,-43.781,0.994,0.0925,0.0297,135.708
847,7rvrtcrQ9unsg7wybxu8tv,Reminded Me,0.147,-44.316,0.965,0.104,0.0366,67.546
848,66OUrai5ZjJgzwhKimF8F8,Rays of Warmth,0.14,-46.726,0.946,0.109,0.0623,139.553
849,7fhxsFzVhoznTnK7UlbnLv,Inner Guidance,0.209,-35.677,0.973,0.113,0.0537,69.923
850,20A3nwNDQ7cEiqJdQqXHdi,Relaxed Mind,0.14,-46.744,0.935,0.1,0.0395,140.069
851,7qn3PsJXdMpoKkMOFgc7lh,Foraoise,0.223,-39.806,0.97,0.111,0.0411,70.785
852,6FqTyMzdm5ri8zWrPhAZ0E,Density,0.148,-45.213,0.982,0.113,0.029,136.298
853,4RjeUqphmFXSr7gG3IWwaG,Gentle Climb,0.157,-35.691,0.933,0.104,0.0783,67.532
854,6Js6EnpszmefcsVLQpai8R,Gateway,0.152,-36.597,0.889,0.113,0.0263,136.678
855,29MAJChL6Clm5tKBCBvWTC,Zuma,0.139,-40.564,0.804,0.107,0.354,140.76
856,5PFe4q5VmBRaYUnXSeZ6EX,Aeterna,0.161,-35.236,0.975,0.106,0.102,67.454
857,2bH8j0OZJMudcwpxqlmFyF,Harmless 417 Hz,0.131,-36.942,0.867,0.111,0.0362,65.19
858,4Zo9i0PVyKdl3nJxuwe2Pk,Astrophia,0.191,-36.168,0.947,0.111,0.065,68.504
859,3PsBjzhmyOU2SRlQpozoc4,Antares,0.221,-36.43,0.933,0.0917,0.171,69.49
860,2ycdMVR5v21EEkfm08U9Of,Twinkle,0.0669,-33.912,0.99,0.107,0.125,72.47
861,30XdBC7802TJIsTurWWI7T,Gruis Silentium,0.145,-40.342,0.99,0.137,0.0697,72.925
862,7tShTLflfkgBxjMEFs6N8l,Celestial Drift,0.155,-34.007,0.9,0.111,0.135,144.794
863,5IJclkvUYCQDye82Ua9sig,Unless,0.141,-41.598,0.977,0.103,0.0393,138.921
864,1BhS7zg5Xc8HvCqILpiDgq,Pondering,0.137,-37.434,0.984,0.105,0.0318,69.913
865,6UGDOLRjEkgUrS3Y8aLLK8,Serenity,0.185,-39.922,0.988,0.135,0.04,76.816
866,0KkCsYHv7QgzKpNm4pcVj9,Languid,0.184,-41.634,0.968,0.114,0.157,66.245
867,7Hm3jiAs1f0oypQythNWxy,Mudita,0.168,-40.928,0.989,0.112,0.0359,68.319
868,3qfofCNp0UgwHKmgM1EJ6A,Flying Spirits.,0.141,-46.052,0.967,0.115,0.038,140.062
869,06Uu0bQNx2WMFIWY09nTxN,Dimmed Lights,0.147,-36.706,0.964,0.11,0.033,69.207
870,15SPWU4M4H0yhK5Nto68Kb,Straight Ahead,0.152,-42.663,0.992,0.104,0.0661,135.316
871,5F820xSuKiMLpGOV04Xs3c,Fjord,0.0878,-37.77,0.973,0.123,0.0561,85.773
872,6QQYZSV72dVzr8W7ek1egc,Biome,0.187,-39.824,0.989,0.0891,0.079,72.821
873,3I7Pcn4n5sJmJXy58CmT0K,Blissful Restingplace,0.181,-39.287,0.987,0.113,0.0696,68.878
874,3GEQgX3qGjsp2BUfb6CeY3,Lux Noctis,0.141,-33.512,0.933,0.113,0.431,138.207
875,63ceisvNCC6rnFThnZpzyW,Night Balance,0.154,-39.432,0.994,0.0958,0.0717,141.733
876,0bVFmCgiejByOZ7c93zb7V,Calmness,0.149,-38.021,0.949,0.104,0.0503,72.748
877,7kabmQdunJ6Jk5PAeTSwtL,Cwsg,0.147,-39.109,0.992,0.17,0.0633,137.895
878,2PRfOo8S4BVIw0o97yqzg2,Geteilt,0.149,-43.074,0.984,0.106,0.0796,136.532
879,3qJ6bQyPFO10b9fL9NmdOE,Coral Dusk,0.161,-34.112,0.961,0.11,0.106,136.969
880,5lATrmvuPq7nPLJsq4DkBQ,Sumi,0.188,-35.089,0.959,0.129,0.06,68.127
881,2BfcCsrfgB9wH1dvdno9CY,Wandering Sadhu,0.064,-45.487,0.974,0.0939,0.103,69.486
882,2g3tsiZNrb7j5R9EiaiHBn,Stay,0.166,-38.757,0.908,0.112,0.116,123.323
883,2hVqXyj5dWgWNTO0Op8iB8,Untroubled,0.158,-36.983,0.917,0.11,0.034,68.503
884,4cmuVNLXezTGcr03kewBP1,Reflective moments,0.14,-46.451,0.981,0.106,0.0311,139.845
885,3qOpNcmfdWbQOazGoQotIs,Woodland Spirit,0.139,-45.908,0.952,0.112,0.0393,138.966
886,4vU3FDQiL394Dl21OYfNbg,Noticed,0.186,-42.729,0.977,0.115,0.0502,70.479
887,4prgJBJailmHXaefkOyK9e,Sweven,0.216,-41.516,0.986,0.118,0.0388,70.023
888,6qSypfhInkt0jQC5aRcrTV,Lo´s Magma,0.0738,-46.788,0.978,0.124,0.233,69.84
889,5VzaFU0O3pTmG3fnjs0Ff0,Passages,0.15,-38.362,0.976,0.109,0.0504,135.982
890,56FXVmCOeJjnbPIAlQ8Nud,Reaching,0.197,-40.259,0.962,0.105,0.0327,68.225
891,53Le56pxNNt0sAOZ34Qocn,Chilled Soul,0.151,-45.483,0.978,0.117,0.116,136.249
892,7BSpoY4Xf0UkOOIWGWxl2c,Zolpidem in Sky,0.17,-42.921,0.991,0.111,0.0367,74.258
893,0DyUsDjiffOV49ColVfuZR,Deviant souls,0.0595,-45.119,0.94,0.111,0.0366,71.271
894,1azo1EHpf6BN5bHtQcUgTm,Sand of Times,0.15,-41.061,0.933,0.106,0.062,137.064
895,1pGHWehHrHz09Ehjwtl3DG,Oasis,0.0872,-34.316,0.961,0.103,0.066,84.749
896,0SjOXAgmGiGLVmh000BiN5,Spreading Calm,0.188,-47.003,0.965,0.107,0.0387,68.057
897,4QAX3ooet9ROIz3HsxPU1Z,Sleeping Upside Down,0.147,-43.765,0.981,0.102,0.0373,140.9
898,2vbe9ebWPeUER7fvcoygXV,Noctilucent Clouds,0.198,-31.932,0.969,0.113,0.11,71.204
899,2nmRopj5DBq2Lmj8pA6OBE,Mirageon,0.165,-35.652,0.955,0.105,0.117,136.779
900,5SaxW9at2646PMLG9LM9DS,Mystic Mirage,0.145,-40.787,0.981,0.104,0.0463,138.69
901,7fBDo5rkKphtAqiDc21wWH,I Could Be That Rain,0.558,-5.501,0.147,0.103,0.753,144.04
902,47Xj8eIAp7hYOOqArmkqZE,Spin You Around (1/24),0.615,-6.019,0.796,0.113,0.658,141.947
903,0hQyFpC8af9Dj89fEYkXPG,ghost in my guitar (feat. Chris Stapleton),0.611,-5.928,0.375,0.0942,0.553,142.986
904,48X5k2vce5rXckgDAnXMsa,Dirt Cheap,0.62,-5.891,0.111,0.101,0.266,120.065
905,1KtQmheytoTI6kOM8yCowf,This Heart,0.406,-5.124,0.0889,0.158,0.271,150.054
906,671XjQmF7A0w5aN74AhNWt,Cowboy Back,0.617,-4.03,0.0162,0.0945,0.588,138.046
907,5g4ARvINyjjLoiDX4roM8m,Roulette On The Heart,0.628,-6.273,0.593,0.0644,0.655,139.95
908,5JDM1KbfvautHx2Il9DjMZ,Mississippi Or Me,0.404,-5.228,0.0392,0.126,0.508,145.885
909,7LFj4V7izgF22CUGeDo38n,Lotta Bit of You,0.638,-5.712,0.183,0.36,0.524,159.981
910,2h9qRt8R214yJEBfoPAv3B,Strangers,0.538,-4.061,0.011,0.224,0.515,123.925
911,4usnf7irdy9PrVsmb82BXI,Breakin' in Boots,0.587,-4.243,0.00389,0.198,0.62,114.08
912,22CreGLxXnyqg2ktUVZShT,Easy To Miss,0.509,-5.392,0.0534,0.116,0.613,148.188
913,5Z48gU2EpgzhECkuuXp4Ev,Some Whiskey,0.576,-4.689,0.000139,0.102,0.502,97.98
914,4MYVzXhpm5iMnRZj6cWkSu,We All Grow Up,0.687,-5.948,0.492,0.136,0.329,80.005
915,75gZhzqWDaqJgy19YERY5g,Turn,0.467,-4.947,0.0565,0.242,0.442,156.148
916,0XgOhyJWH5UVWyV7farWDr,Paint The Town Blue,0.629,-3.438,0.0145,0.113,0.461,109.966
917,5amuqAOkKdHenSjPaAUQXA,I'll Be A Bartender,0.576,-5.899,0.0801,0.158,0.674,153.003
918,2s95urN3yvMr4BgSKItGKG,Been There Before,0.593,-6.696,0.0153,0.211,0.425,110.973
919,2Ba6D8yeOe14QoHwMaQkAK,Burn,0.676,-9.49,0.018,0.124,0.338,123.977
920,2hPGwgrohMaMbEvjtNrw0G,Milwaukee,0.464,-4.656,0.269,0.214,0.554,166.91
921,7HAD0NBufBMMzWPnwoFc4y,Cigarettes,0.642,-11.748,0.568,0.0711,0.248,120.956
922,2HsgNeT6LrzRofhkykFKRT,Whose Rearview,0.532,-3.975,0.151,0.144,0.547,96.017
923,66UwsbwSTHbG5EPPHrCo9i,Kiss Of Death,0.5,-3.329,0.00111,0.112,0.567,101.997
924,2fKAG7MnnFDrQERDAzSztc,Single Again,0.537,-4.516,0.0299,0.0768,0.51,130.007
925,0o6YthkHUTGo2H95UROejS,"Hey, Jack",0.482,-3.544,0.0743,0.151,0.587,154.064
