track_id,track_name,artists,album,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,tempo,key,mode,playlist
0dkvbYmXYEPK7gGMdytmfI,sex money feelings die - slowed version,"Lykke Li, ",sex money feelings die (slowed version),0.797,0.44,0.0594,0.471,1.57e-06,0.0849,0.436,111.014,5.0,0.0,hodgepodge.
5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,"Arctic Monkeys, ",AM,0.464,0.417,0.0256,0.136,0.022,0.0974,0.479,67.528,0.0,0.0,hodgepodge.
5pLpkaIRobcvPnUmclNv6o,Technicolour Beat,"Oh Wonder, ",Oh Wonder,0.597,0.363,0.0314,0.626,2.96e-05,0.0848,0.0785,130.022,5.0,0.0,hodgepodge.
0Q06bNL4pMTlkilvL88nda,Maybe My Soulmate Died,"iamnotshane, ",Maybe My Soulmate Died,0.612,0.488,0.244,0.0753,0.00197,0.122,0.496,96.029,0.0,1.0,hodgepodge.
3aauaXWRgwCMoykMbI0Jq1,I Feel Like I'm Drowning,"Two Feet, ",A 20 Something Fuck,0.717,0.577,0.0491,0.708,0.00428,0.0899,0.235,104.927,8.0,1.0,hodgepodge.
4NZrZgrRoR4GwR7flWOXRI,Go Fuck Yourself,"Two Feet, ",First Steps,0.765,0.327,0.277,0.571,0.0479,0.0787,0.292,74.931,6.0,1.0,hodgepodge.
48XkVAagIoQHCsOlJtXUd5,still feel.,"half•alive, ","Now, Not Yet",0.779,0.516,0.0521,0.148,0.0,0.0492,0.715,120.026,10.0,0.0,hodgepodge.
4NN6N5TxBO5k9uqu0W4gfQ,Floating (feat. 21 Savage),"ScHoolboy Q, 21 Savage, ",CrasH Talk,0.906,0.545,0.344,0.181,0.0,0.091,0.543,139.932,11.0,0.0,hodgepodge.
0ElpbbncWT9aS7mgoqEHbQ,Where's My Love - Acoustic,"SYML, ",Where's My Love,0.554,0.225,0.0281,0.892,0.0321,0.107,0.221,104.007,3.0,1.0,hodgepodge.
5aIVCx5tnk0ntmdiinnYvw,Water,"Tyla, ",Water,0.673,0.722,0.0755,0.0856,0.0,0.137,0.519,117.187,3.0,0.0,hodgepodge.
5T8EDUDqKcs6OSOwEsfqG7,Don't Stop Me Now - Remastered 2011,"Queen, ",Jazz (2011 Remaster),0.559,0.868,0.17,0.0475,0.000176,0.776,0.609,156.295,5.0,1.0,hodgepodge.
0cVyQfDyRnMJ0V3rjjdlU3,Lil Boo Thang,"Paul Russell, ",Lil Boo Thang,0.85,0.699,0.0776,0.152,0.0,0.32,0.915,114.481,0.0,1.0,hodgepodge.
6GGtHZgBycCgGBUhZo81xe,Say Yes To Heaven,"Lana Del Rey, ",Say Yes To Heaven,0.49,0.352,0.0254,0.709,0.0856,0.114,0.166,99.992,6.0,0.0,hodgepodge.
2PCSrsG1MyOYyFbJ0m9mVN,did you/fall apart,"Prateek Kuhad, ",cold/mess,,,,,,,,,,,Onism ✨
4Psh3fEnAMftNPOTsAHPgG,cold/mess,"Prateek Kuhad, ",cold / mess,,,,,,,,,,,Onism ✨
0HOVwkHQmGlVfwb8OQflEC,with you/for you,"Prateek Kuhad, ",cold / mess,,,,,,,,,,,Onism ✨
1vVTdcJysPKWDwutqELNTg,100 words,"Prateek Kuhad, ",cold / mess,0.468,0.438,0.0347,0.887,0.368,0.114,0.58,76.139,3.0,1.0,Onism ✨
08kTa3SL9sV6Iy8KLKtGql,Kasoor,"Prateek Kuhad, ",Kasoor,0.558,0.497,0.0256,0.0285,5.36e-06,0.0799,0.444,107.047,8.0,1.0,Onism ✨
6l1VsKiMyaUWElFrM1rsuu,Saansein,"Prateek Kuhad, ",Karwaan,0.693,0.518,0.0282,0.653,0.531,0.138,0.374,128.041,1.0,1.0,Onism ✨
1gWtHDe403RuyZqhvSRcv8,Tune Kaha,"Prateek Kuhad, ",Tune Kaha,0.362,0.763,0.0589,0.015,0.00481,0.237,0.431,187.291,3.0,1.0,Onism ✨
3FTRSa9mWB3kKx2jkhUAN3,Tum Jab Paas,"Prateek Kuhad, ",Tum Jab Paas - Single,0.751,0.344,0.0379,0.528,1.62e-06,0.113,0.471,122.1,6.0,1.0,Onism ✨
4kXkT9HF9ZfDjuv3LIKcwJ,"Dil Beparvah - The Dewarists, Season 5","Ankur Tewari, Prateek Kuhad, Dhruv Bhola, Nikhil Vasudevan, ","Dil Beparvah (The Dewarists, Season 5)",0.762,0.391,0.0337,0.867,0.000521,0.112,0.355,137.956,1.0,1.0,Onism ✨
5b9x5sRIzAgXQw0dhGORO1,Tu Hi Hai,"Amit Trivedi, Arijit Singh, ",Dear Zindagi (Original Motion Picture Soundtrack),0.707,0.501,0.0372,0.387,1.81e-06,0.095,0.542,93.978,4.0,1.0,Onism ✨
5Q58RkKyUafm15Syxg79DW,Sham,"Amit Trivedi, Nikhil D'Souza, Neuman Pinto, ",Aisha (Original Motion Picture Soundtrack),0.722,0.288,0.0444,0.827,1.06e-05,0.12,0.502,119.899,4.0,1.0,Onism ✨
4bD9z9qa4qg9BhryvYWB7c,Kabira,"Pritam, Tochi Raina, Rekha Bhardwaj, ",Yeh Jawaani Hai Deewani,0.59,0.555,0.0271,0.481,0.0,0.192,0.191,84.027,2.0,1.0,Onism ✨
62RXe5I6L7n32fUMd8Puvo,Yeh Aaina,"Shreya Ghoshal, ",Kabir Singh,0.552,0.428,0.0346,0.607,0.00125,0.115,0.197,131.745,2.0,1.0,Onism ✨
1OEmd2iXU8pWG7CrKNpGUg,Humdard,"Arijit Singh, ",Ek Villain,0.572,0.541,0.0245,0.759,0.0,0.111,0.266,87.01,5.0,1.0,Onism ✨
3ySVdXje5nm31d7vL3jNV3,Galliyan,"Ankit Tiwari, ",Ek Villain,0.552,0.75,0.039,0.445,7.37e-05,0.291,0.4,89.999,10.0,0.0,Onism ✨
5W6g1PHkGkgbzkWJ6j4vQO,,", ",,0.522,0.497,0.0953,0.751,1.47e-05,0.178,0.321,105.099,7.0,1.0,Onism ✨
3jtKSUiVDowKNBqVQbWaig,Iktara,"Amit Trivedi, Kavita Seth, Amitabh Bhattacharya, ",Wake Up Sid (Original Motion Picture Soundtrack),0.616,0.525,0.0258,0.401,0.000484,0.309,0.427,79.976,7.0,1.0,Onism ✨
3dQjCswDedsHNxdaOhcfiz,Aahatein,"Karthik, Shilpa Rao, ",Ek Main Aur Ekk Tu,0.609,0.288,0.0251,0.311,0.000145,0.109,0.301,81.999,1.0,1.0,Onism ✨
0mJTAdmY8olbGQjopDYff3,Vaaste,"Dhvani Bhanushali, Nikhil D'Souza, Tanishk Bagchi, ",Vaaste,0.444,0.479,0.0436,0.454,0.0,0.095,0.315,89.892,5.0,1.0,Onism ✨
3ZOD3aghbxBkgKsLu2jOEK,These Memories,"Hollow Coves, ",Wanderlust,,,,,,,,,,,Onism ✨
6iZVjFRLTOt0GNwrUIO7BS,,", ",,0.791,0.348,0.0434,0.594,1.45e-06,0.097,0.49,131.972,10.0,1.0,Onism ✨
3XpgLBx3TGuDIFV5gUaR0w,Only Hope,"Mandy Moore, ",A Walk To Remember Music From The Motion Picture,,,,,,,,,,,Onism ✨
0yc6Gst2xkRu0eMLeRMGCX,Apocalypse,"Cigarettes After Sex, ",Cigarettes After Sex,,,,,,,,,,,Onism ✨
3wJmcmAh2YAfDSKQR8o1XS,In Your Arms,"Chef'Special, ",Passing Through,,,,,,,,,,,Onism ✨
5BpmwiKR6ns1EtfCQRpNUc,Flicker,"Niall Horan, ",Flicker (Deluxe),,,,,,,,,,,Onism ✨
6wQSrFnJYm3evLsavFeCVT,Never Be Alone,"Shawn Mendes, ",Handwritten (Deluxe),,,,,,,,,,,Onism ✨
6preZS0pC2OdHPZAOwcoM9,,", ",,0.482,0.694,0.042,0.452,0.0,0.11,0.573,90.196,0.0,1.0,Onism ✨
0VxocBntP1XTZRsR9ZURPS,La Vie En Rose,"Daniela Andrade, ",La Vie En Rose,,,,,,,,,,,Onism ✨
4lBO4Q7Pa816Mk3ptYcYUz,"Tere Mere (From ""Chef"")","Armaan Malik, Amaal Mallik, ","Tere Mere (From ""Chef"")",0.373,0.672,0.0326,0.154,4.28e-05,0.321,0.47,84.503,4.0,1.0,Onism ✨
0P5w3SLrKLoTbNJNUx1Kqv,Jaise Mera Tu,"Arijit Singh, Priya Saraiya, ",Happy Ending (Original Motion Picture Soundtrack),0.49,0.667,0.0473,0.354,0.000117,0.0968,0.274,149.843,4.0,1.0,Onism ✨
53QF56cjZA9RTuuMZDrSA6,I Won't Give Up,"Jason Mraz, ",Love Is a Four Letter Word (Deluxe Edition),0.483,0.303,0.0429,0.694,0.0,0.115,0.139,133.406,4.0,1.0,Onism ✨
4QK1qv4mgsfdWmMzp1Z3fx,Khoj (Passing By),"When Chai Met Toast, ",Believe,0.58,0.636,0.0262,0.191,0.0313,0.0915,0.38,105.037,2.0,1.0,Onism ✨
6bdpj89aYEBjhpsenXAsmO,Enna Sona,"A.R. Rahman, Arijit Singh, ",OK Jaanu (Original Motion Picture Soundtrack),0.717,0.416,0.0303,0.635,1.43e-06,0.0976,0.381,100.026,7.0,0.0,Onism ✨
0bqQuzIX7tpY4IBllPHDqF,Blackout,"Freya Ridings, ",Blackout,,,,,,,,,,,Onism ✨
7uuEfUMuPeQ7RlSWa0cES2,Can’t Help Falling in Love,"Kina Grannis, ",Crazy Rich Asians (Original Motion Picture Soundtrack),,,,,,,,,,,Onism ✨
0h7VTDaBuUKiG7uzEe1mvx,Happy Now / Be Alright (Acoustic Mashup),"Landon Austin, Alexandra Albanese, ",Happy Now / Be Alright (Acoustic Mashup),,,,,,,,,,,Onism ✨
4I5Xcdu5Hnki1aP0Uxbs4n,Saawali Si Raat,"Pritam, Arijit Singh, ",Barfi! (Original Motion Picture Soundtrack),0.485,0.291,0.04,0.616,0.000345,0.238,0.195,139.859,9.0,1.0,Onism ✨
5weKCP07IGA1565wfI3cZ1,Happier - Acoustic,"Ed Sheeran, ",Happier (Acoustic),,,,,,,,,,,Onism ✨
3U4isOIWM3VvDubwSI3y7a,All of Me,"John Legend, ",Love In The Future (Expanded Edition),,,,,,,,,,,Onism ✨
2kD4bj1vRl3HcBJZPTNfPF,Rehne Do Na,"Ankur Tewari, ",Guilty (Original Motion Picture Soundtrack),0.696,0.148,0.0786,0.731,0.576,0.134,0.104,145.103,5.0,1.0,Onism ✨
2jyjhRf6DVbMPU5zxagN2h,Let Her Go,"Passenger, ",All The Little Lights,0.509,0.538,0.0572,0.385,0.0,0.104,0.244,75.089,7.0,1.0,Onism ✨
1HNkqx9Ahdgi1Ixy2xkKkL,Photograph,"Ed Sheeran, ",x (Deluxe Edition),,,,,,,,,,,Onism ✨
5ug4vqGZ3eisGhY1IsziNX,Best Part of Me (feat. YEBBA),"Ed Sheeran, Yebba, ",Best Part of Me (feat. YEBBA),,,,,,,,,,,Onism ✨
3hRV0jL3vUpRrcy398teAU,The Night We Met,"Lord Huron, ",Strange Trails,,,,,,,,,,,Onism ✨
7hDVYcQq6MxkdJGweuCtl9,ocean eyes,"Billie Eilish, ",dont smile at me,,,,,,,,,,,Onism ✨
6W5RmgWh46p9RQ4LDezHKE,"Flashlight (Sweet Life Mix) - From ""Pitch Perfect 2"" Soundtrack","Hailee Steinfeld, ",Pitch Perfect 2 - Special Edition (Original Motion Picture Soundtrack),,,,,,,,,,,Onism ✨
6zyozkRLgDlqZIUJzCwkgP,,", ",,0.791,0.348,0.0434,0.594,1.45e-06,0.097,0.49,131.972,10.0,1.0,Onism ✨
1wjzFQodRWrPcQ0AnYnvQ9,I Like Me Better,"Lauv, ",I Like Me Better,0.752,0.505,0.253,0.535,2.55e-06,0.104,0.419,91.97,9.0,1.0,Onism ✨
15xWRPHQMeqgdkGzInx3PY,Falling Like The Stars,"James Arthur, ",Falling Like The Stars,,,,,,,,,,,Onism ✨
2VvTMIXG760UiG9OSiFt9j,Real Estate,"Adam Melchor, ",Real Estate,,,,,,,,,,,Onism ✨
3tYI3GE47dvrqCvmrh1KYQ,Myself,"Medha Sahi, ",Four More Shots Please! (Original Series Soundtrack),,,,,,,,,,,Onism ✨
6c6W25YoDGjTq3qSPOga5t,Ink,"Coldplay, ",Ghost Stories,,,,,,,,,,,Onism ✨
1ZMiCix7XSAbfAJlEZWMCp,Falling,"Harry Styles, ",Fine Line,,,,,,,,,,,Onism ✨
5iCY0TXNImK4hyKfcplQsg,Baarishein,"Anuv Jain, ",Baarishein,0.475,0.124,0.0444,0.926,0.0,0.0972,0.19,94.42,2.0,1.0,Onism ✨
2qgXrzJsry4KgYoJCpuaul,Choo Lo,"The Local Train, ",Aalas Ka Pedh,0.512,0.695,0.0271,0.0265,0.00815,0.146,0.351,145.957,4.0,1.0,Onism ✨
4fbvXwMTXPWaFyaMWUm9CR,Holocene,"Bon Iver, ",Bon Iver,,,,,,,,,,,Onism ✨
77yuzxCS3csrgTPSW0pvyk,O,"Coldplay, ",Ghost Stories,,,,,,,,,,,Onism ✨
1awtp7rf6ajhGY9BgzCHeZ,"Darkhaast (feat. Arijit Singh, Sunidhi Chauhan)","Mithoon, Arijit Singh, Sunidhi Chauhan, ",Shivaay,0.523,0.557,0.0293,0.813,0.000581,0.0958,0.196,111.766,7.0,1.0,Onism ✨
3E424W0IJS3ypZ4YOxE0Jn,Kahin To,"Rashid Ali, Vasundhara Das, ",Jaane Tu... Ya Jaane Na,0.61,0.492,0.0261,0.334,6.3e-06,0.0979,0.165,90.984,10.0,1.0,Onism ✨
5h1L6nOR9QYXeeNW14aeus,Pause,"Prateek Kuhad, ",Pause,0.619,0.277,0.0322,0.892,0.0542,0.116,0.435,111.576,11.0,1.0,Onism ✨
2ZvWoJ82LKCgD0nU9H5ue5,Main Tumhara,"A.R. Rahman, Jonita Gandhi, Hriday Gattani, ",Dil Bechara (Original Motion Picture Soundtrack),0.236,0.14,0.0343,0.916,0.000148,0.087,0.123,76.805,7.0,1.0,Onism ✨
3TaoFBplKZB4AclYV2cDwT,Firefly,"When Chai Met Toast, ",Joy of Little Things,,,,,,,,,,,Onism ✨
5cJJdUtacwBrphoMjh3tKG,Believe,"When Chai Met Toast, ",Believe,,,,,,,,,,,Onism ✨
6N5WkgPIDoTdbCXyyIIKAv,tere bina,"Zaeden, ",tere bina,0.889,0.341,0.0424,0.117,3.7e-06,0.0734,0.942,118.003,7.0,1.0,Onism ✨
6nZiYSBwPQ7fYnVWkkkj4g,,", ",,0.778,0.227,0.0379,0.983,0.14,0.113,0.38,116.033,1.0,1.0,Onism ✨
0E5LETwX2aLYLb7NC2d79M,The Biggest Lie,"Prateek Kuhad, ",The Biggest Lie,,,,,,,,,,,Onism ✨
7McZS9J6h0SKoZBR6cfcFe,Apocalypse,"Cigarettes After Sex, ",Cigarettes After Sex,0.369,0.465,0.0277,0.0211,0.6,0.109,0.177,94.435,5.0,1.0,Onism ✨
3s9eWdn8IymCPvVLcKpjww,The Moon Song,"beabadoobee, Oscar Lang, ",The Moon Song,,,,,,,,,,,Onism ✨
4gFakkHz0RjUrbf9Ufilb7,Into The Sun - EP Version,"Sons Of The East, ",Already Gone,,,,,,,,,,,Onism ✨
2bdCO4UTMX1ennK2I4rFpD,Always,"Isak Danielson, ",Yours,,,,,,,,,,,Onism ✨
7LVHVU3tWfcxj5aiPFEW4Q,Fix You,"Coldplay, ",X&Y,,,,,,,,,,,Onism ✨
1lusH0zFDRV1ThaFYsUgfi,Affection,"Cigarettes After Sex, ",Affection,,,,,,,,,,,Onism ✨
3SZLtkoHoECHHuOnNkNCuS,All of the Stars,"Ed Sheeran, ",The Fault In Our Stars: Music From The Motion Picture,,,,,,,,,,,Onism ✨
4RoArPM0AsuW3h8hW8xtnr,Lucky Strike,"Troye Sivan, ",Bloom,,,,,,,,,,,Onism ✨
0ccwMrlZONy5yXrirq7lTe,La Da Dee,"Cody Simpson, ",Surfers Paradise (Expanded),,,,,,,,,,,Onism ✨
4OQfIweaFWNTT5NkJ04txq,Titanium,"David Guetta, Sia, ",Now That's What I Call Music 2012-13,,,,,,,,,,,Onism ✨
1XczdQt6RKNkEQfPqUsi3q,All I Want,"Kodaline, ",The Kodaline EP,0.189,0.426,0.045,0.114,0.0885,0.058,0.159,187.281,0.0,1.0,Onism ✨
18uwL0vNUanqZH0ro2QcOP,comethru,"Jeremy Zucker, ","summer,",,,,,,,,,,,Onism ✨
0742PcMPo2Akmo4vHC29VZ,this is how you fall in love,"Jeremy Zucker, Chelsea Cutler, ",this is how you fall in love,,,,,,,,,,,Onism ✨
6Ln89sczgIcAJXGAIdS94R,Riha,"Anuv Jain, ",Riha,0.389,0.148,0.03,0.897,0.0,0.114,0.4,142.611,3.0,1.0,Onism ✨
6J2LdBN97cDWn0MLxYh9HB,July,"Noah Cyrus, ",THE END OF EVERYTHING,,,,,,,,,,,Onism ✨
7qH9Z4dJEN0l9bidizW7fq,Anchor,"Novo Amor, ",Bathing Beach,,,,,,,,,,,Onism ✨
4BL4aEbddW0OGv6fFYYFUt,Ocean,"Anuv Jain, ",Ocean,,,,,,,,,,,Onism ✨
0NLkVxf0PyxsXBG3EuZcJf,Gul,"Anuv Jain, ",Gul,0.6,0.294,0.0292,0.871,8.66e-05,0.102,0.342,86.97,6.0,1.0,Onism ✨
6BP8sg44smNB3pbD4QAOzi,Break My Heart Right,"James Bay, ",Oh My Messy Mind,,,,,,,,,,,Onism ✨
6Oq4lIhSSYdA6WuXU9sPeG,Baarish Lete Aana,"Darshan Raval, ",Baarish Lete Aana,0.537,0.35,0.0248,0.838,0.0,0.108,0.318,67.018,2.0,1.0,Onism ✨
1lIYP8fDGGnp91OMTUnwjV,Waqt Ki Baatein,"Dream Note, ",Waqt Ki Baatein - Single,0.555,0.205,0.0329,0.916,0.056,0.112,0.216,145.004,4.0,1.0,Onism ✨
161iDrAGFqkzeXSaxworBs,Eugene,"Sufjan Stevens, ",Carrie & Lowell,,,,,,,,,,,Onism ✨
6P0XrGFaGfNh0ObmhSTKW2,Saathi Rey,"Arko, ",Kapoor & Sons (Since 1921) (Original Motion Picture Soundtrack),0.551,0.387,0.0375,0.361,0.0,0.109,0.255,81.222,6.0,1.0,Onism ✨
7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),"Powfu, beabadoobee, ",death bed (coffee for your head),,,,,,,,,,,Onism ✨
1HfMVBKM75vxSfsQ5VefZ5,Lose You To Love Me,"Selena Gomez, ",Lose You To Love Me,0.505,0.34,0.0438,0.576,0.0,0.21,0.0916,101.993,4.0,1.0,Onism ✨
1lntL1cI2UIWlxjL5QiN8g,The Other,"Lauv, ",The Other,,,,,,,,,,,Onism ✨
5xQ1yxKzTuPcSNO9FP0lNS,Lay By Me,"Ruben, ",Melancholic,,,,,,,,,,,Onism ✨
2VxeLyX666F8uXCJ0dZF8B,Shallow,"Lady Gaga, Bradley Cooper, ",A Star Is Born Soundtrack,,,,,,,,,,,Onism ✨
1T7AiFL9ruKKwlONN35Vh0,A Little Too Much,"Shawn Mendes, ",Handwritten,,,,,,,,,,,Onism ✨
4CxFN5zON70B3VOPBYbd6P,you were good to me,"Jeremy Zucker, Chelsea Cutler, ",brent,,,,,,,,,,,Onism ✨
3DamFFqW32WihKkTVlwTYQ,Fireflies,"Owl City, ",Ocean Eyes,,,,,,,,,,,Onism ✨
4LtSTc3xANVhYeeN69nscM,Aaftaab,"The Local Train, ",Vaaqif,0.464,0.391,0.0384,0.755,9.64e-05,0.105,0.418,106.887,6.0,1.0,Onism ✨
1RMJOxR6GRPsBHL8qeC2ux,Best Part (feat. H.E.R.),"Daniel Caesar, H.E.R., ",Freudian,,,,,,,,,,,Onism ✨
51Gk1czQl7NjX0jHwawO1G,Yeh Pal,"Prateek Kuhad, ",Raat Raazi,0.752,0.204,0.0371,0.834,0.102,0.109,0.38,117.997,2.0,1.0,Onism ✨
6q7bXTv3yBedHblKRoC5uu,Kadam,"Prateek Kuhad, ",Karwaan,0.55,0.356,0.0405,0.637,0.187,0.32,0.343,159.911,9.0,1.0,Onism ✨
54KFQB6N4pn926IUUYZGzK,To Build A Home,"The Cinematic Orchestra, Patrick Watson, ",Ma Fleur,,,,,,,,,,,Onism ✨
5qyEyqpT0TBVun8W07MEmR,Maula,"Anuv Jain, ",Maula,0.327,0.325,0.0297,0.686,0.0,0.12,0.359,84.951,7.0,1.0,Onism ✨
1b3nlcP6hogIzYRVK2Ui7K,Wherever You Are,"Kodaline, ",Wherever You Are,,,,,,,,,,,Onism ✨
6vcozWbolXXcIjrGIQSL2B,Jo Pyaar Ho Gaya,"Many, ",Ishaan,0.58,0.819,0.037,0.168,2.25e-06,0.346,0.35,90.033,5.0,1.0,Onism ✨
5A3fPy30SN2wuzrahpcxvV,"Don't Give Up On Me - (From ""Five Feet Apart"")","Andy Grammer, ",Naive,0.641,0.537,0.0282,0.0875,9.05e-06,0.115,0.0681,112.864,0.0,0.0,Onism ✨
0rbKrBvZUYY9GN9l057BuY,"always, i'll care","Jeremy Zucker, ",love is not dying,,,,,,,,,,,Onism ✨
4fpEuKIzTLmMJnYwFU0oqr,Death with Dignity,"Sufjan Stevens, ",Carrie & Lowell,,,,,,,,,,,Onism ✨
58Mh6zmqSo9IvysPAXnG0h,change ur mind,"Sarcastic Sounds, Claire Rosinkranz, Clinton Kane, ",change ur mind,,,,,,,,,,,Onism ✨
50Emj7dvfU5NTCQsS7ECJ7,"Ek Tukda Dhoop (From ""Thappad"")","Raghav Chaitanya, Anurag Saikia, ","Ek Tukda Dhoop (From ""Thappad"")",0.522,0.421,0.0275,0.73,8.16e-05,0.19,0.203,107.926,0.0,1.0,Onism ✨
00juIvfvPtZ0CfAMwEkHaV,,", ",,0.662,0.31,0.0347,0.833,0.861,0.108,0.212,117.965,1.0,0.0,Onism ✨
1HuZxrpsW23bySVwsYwUpH,Frontline,"OAFF, Lothika, ",Frontline - Single,,,,,,,,,,,Onism ✨
2CSrG5fnBpcdfPXg7sJUBi,The Book of You & I,"Alec Benjamin, ",These Two Windows,,,,,,,,,,,Onism ✨
05emejcDubPXW5TQv34QZH,Pretending - Acoustic,"Ben Schuller, ",Young Unprofessionals (Acoustic),,,,,,,,,,,Onism ✨
0dYNiMZm5bNu7ap0EQT2qD,Ajnabi,"Zebunissa Bangash, ",Madras Cafe,0.397,0.188,0.0394,0.947,1.23e-05,0.121,0.368,174.146,8.0,1.0,Onism ✨
6J17iv0a47LhUKcbAkoBV3,To a Poet,"First Aid Kit, ",The Lion's Roar,,,,,,,,,,,Onism ✨
4pvb0WLRcMtbPGmtejJJ6y,exile (feat. Bon Iver),"Taylor Swift, Bon Iver, ",folklore,,,,,,,,,,,Onism ✨
3O5osWf1rSoKMwe6E9ZaXP,evermore (feat. Bon Iver),"Taylor Swift, Bon Iver, ",evermore,,,,,,,,,,,Onism ✨
7eTy1IzCaICfm6JYy1BV4u,with you/for you,"Prateek Kuhad, ",cold/mess,0.731,0.317,0.0358,0.812,0.149,0.106,0.33,114.078,6.0,1.0,Onism ✨
6XnzOpvlN89dX9DSjNHhTq,Meteor Showers,"Andy Kong, ",Meteor Showers,,,,,,,,,,,Onism ✨
1tjg4ztnXCfUtpDQ8OzDRY,Afterglow,"Leroy Sanchez, ",Afterglow,,,,,,,,,,,Onism ✨
6hYvw3LLTViP2mT4MpDNmT,Grow as We Go,"Ben Platt, ",Sing To Me Instead,,,,,,,,,,,Onism ✨
5kCfav69SHAhwBMXcysl9b,Stars Align (feat. Toymob),"Donn Bhat, Toymob, ",Passenger Revelator,,,,,,,,,,,Onism ✨
7vptmeNwSEVkcwDdqk7UQO,Lauren,"Men I Trust, ",Lauren,,,,,,,,,,,Onism ✨
5pQNsm5hmOUVwgRtDGijyi,Sentimental,"Porcupine Tree, ",Fear of a Blank Planet,,,,,,,,,,,Onism ✨
63XEl1dXbErfNDia83Ao3B,Evelyn,"Gregory Alan Isakov, ",This Empty Northern Hemisphere,,,,,,,,,,,Onism ✨
5a11x5PUFvJEadMRqtNtTr,Piya O Re Piya,"Atif Aslam, Shreya Ghoshal, Sachin-Jigar, ",Tere Naal Love Ho Gaya (Original Motion Picture Soundtrack),0.442,0.574,0.0828,0.273,0.0,0.094,0.308,167.857,2.0,1.0,Onism ✨
6ZmtxXUXRVjxOhugKkmerC,Dil Mere,"The Local Train, ",Aalas Ka Pedh,0.655,0.473,0.0267,0.842,0.0323,0.167,0.572,92.962,8.0,1.0,Onism ✨
7eadaD2SBArRbebB9CP70X,Tu Aisa Kaise Hai?,"Osho Jain, ",Tu Aisa Kaise Hai?,0.731,0.143,0.0334,0.843,3e-05,0.308,0.452,111.881,2.0,1.0,Onism ✨
6dBLgphupJ1AQZLKP9JXGi,Manzil,"House On The Clouds, ",Manzil,0.513,0.582,0.0258,0.0479,0.0,0.0403,0.387,79.999,5.0,1.0,Onism ✨
3vBojOn8Nz8gMQmIBeN00M,"Gehraiyaan Title Track (From ""Gehraiyaan"")","OAFF, Savera, Lothika, Ankur Tewari, ","Gehraiyaan Title Track (From ""Gehraiyaan"")",0.309,0.299,0.0334,0.554,3.1e-05,0.0899,0.193,126.424,9.0,0.0,Onism ✨
3jzU2G7zznQ3bpUzNEBgmj,Perfectly Perfect,"Simple Plan, ",Taking One for the Team,,,,,,,,,,,Onism ✨
74kCarkFBzXYXNkkYJIsG0,Alag Aasmaan,"Anuv Jain, ",Alag Aasmaan,0.699,0.299,0.0403,0.869,0.0,0.0724,0.459,118.969,6.0,1.0,Onism ✨
0OtXJQBLb7wPXL2XyN2cFW,Lazarus,"Porcupine Tree, ",Deadwing,,,,,,,,,,,Onism ✨
3xKsf9qdS1CyvXSMEid6g8,Pink + White,"Frank Ocean, ",Blonde,,,,,,,,,,,Onism ✨
01TyFEZu6mHbffsVfxgrFn,Show Me How,"Men I Trust, ",Show Me How,,,,,,,,,,,Onism ✨
7p4vHnYXkxlzvfePJVpcTr,Feels Like Summer,"Childish Gambino, ",Summer Pack,,,,,,,,,,,Onism ✨
7uNnlVit5qDvfOje0pqICF,Tum Ho,"Mohit Chauhan, Suzanne D'Mello, ",Rockstar,0.356,0.47,0.0278,0.518,1e-05,0.0807,0.167,93.895,5.0,1.0,Onism ✨
4LK7Zr5pHt6vGr54Ut38su,Raat Raazi,"Prateek Kuhad, ",Raat Raazi - Single,0.481,0.254,0.0307,0.756,0.372,0.103,0.138,105.418,4.0,1.0,Onism ✨
1cmZbGkCEVVAck2MsWpPYQ,Hasi - Female Version,"Ami Mishra, Shreya Ghoshal, Kunaal Vermaa, ",Hamari Adhuri Kahani (Original Motion Picture Soundtrack),0.52,0.485,0.0269,0.927,0.000466,0.159,0.407,143.901,4.0,0.0,Onism ✨
1TkyDEdjiUuYhoMkxdZCiO,Tere Hi Hum,"Prateek Kuhad, ",Tere Hi Hum,0.738,0.305,0.0286,0.851,1.74e-05,0.15,0.489,116.07,0.0,1.0,Onism ✨
70RnJj7bJB7WrnPg1IiMqU,Like You,"Tatiana Manaois, ",Like You,,,,,,,,,,,Onism ✨
4DsZFbvLhBxz5rQZiozfDn,Deathcab,"Ditty, ",Poetry Ceylon,,,,,,,,,,,Onism ✨
637Xnv5pNPWrUgmQbcPVqM,Quarters,"Bibio, ",Ribbons,,,,,,,,,,,Onism ✨
4iKFqeIaHr3KifNF0kmkib,Ab Mujhe Koi,"Rekha Bhardwaj, ",Ishqiya,0.621,0.325,0.0293,0.923,0.0445,0.118,0.23,93.9,11.0,1.0,Onism ✨
6N1K5OVVCopBjGViHs2IvP,The Joker And The Queen (feat. Taylor Swift),"Ed Sheeran, Taylor Swift, ",The Joker And The Queen (feat. Taylor Swift),,,,,,,,,,,Onism ✨
6IjeHG6oLIkZeSq2SMEAtd,Blush,"Taba Chake, ",Blush,,,,,,,,,,,Onism ✨
